household_id,food_id,category,days_to_expiry,shelf_life_days,frac_life_remaining,days_since_purchase,frac_pack_remaining,days_of_stock_left,finish_ratio,storage_code,opened,perishability,days_of_stock,stock_vs_shelf,storage_mismatch,same_category_count,active_items_total,is_leftover,household_size,user_category_waste_rate,user_overall_waste_rate,wasted
304,rajma,pulses,509.172,509.615,0.9991,0.444,0.8701,7.158,0.0141,0,0,1,8.226,0.0161,0.0,0,9,0,2,0.088,0.1976,0
304,spinach,leafy_greens,3.066,4.178,0.734,1.111,0.0905,0.205,0.067,1,0,5,2.268,0.5429,0.9792,0,9,0,2,0.22,0.1937,0
304,rice,grains,533.714,535.232,0.9972,1.518,0.5221,2.593,0.0049,0,0,1,4.968,0.0093,0.0,1,8,0,2,0.088,0.19,0
304,carrot,vegetables,25.232,25.42,0.9926,0.187,0.9647,9.619,0.3812,1,0,2,9.971,0.3923,0.9067,3,12,0,2,0.0367,0.1864,1
304,papaya,fruits,3.173,3.406,0.9317,0.233,0.921,3.165,0.9973,0,0,4,3.436,1.0089,0.9778,2,9,0,2,0.3822,0.2015,0
304,lemon,fruits,11.325,33.54,0.3377,22.215,0.4099,16.69,1.4737,1,0,2,40.721,1.2141,0.75,1,2,0,2,0.344,0.1978,1
304,namkeen,snacks,127.018,127.648,0.9951,0.63,0.8887,8.832,0.0695,0,0,1,9.938,0.0779,0.0,0,7,0,2,0.1467,0.2121,0
304,methi,leafy_greens,0.219,1.074,0.2037,0.855,0.3866,0.974,1.9481,0,0,5,2.519,2.3464,0.9944,0,6,0,2,0.1467,0.2084,1
304,watermelon,fruits,13.598,14.157,0.9606,0.558,0.5612,3.583,0.2635,1,0,3,6.385,0.451,0.9222,3,7,0,2,0.4036,0.2221,1
304,pomegranate,fruits,31.054,33.276,0.9332,2.222,0.489,4.678,0.1506,1,0,2,9.566,0.2875,0.8333,4,5,0,2,0.4533,0.2353,0
304,masoor_dal,pulses,338.035,345.804,0.9775,7.769,0.3456,6.355,0.0188,0,0,1,18.391,0.0532,0.0,0,5,0,2,0.0733,0.2313,0
304,broccoli,vegetables,8.698,10.03,0.8673,1.331,0.1913,0.603,0.0693,1,0,4,3.151,0.3142,0.9667,1,10,0,2,0.1108,0.2275,0
304,frozen_peas,frozen,342.199,345.022,0.9918,2.823,0.1109,1.161,0.0034,2,0,1,10.463,0.0303,0.0,0,7,0,2,0.1467,0.2239,0
304,butter,dairy,34.639,37.061,0.9347,2.422,0.4804,4.931,0.1423,1,0,2,10.263,0.2769,0.8333,0,8,0,2,0.0629,0.2203,1
304,banana,fruits,3.686,5.919,0.6228,2.232,0.2977,2.085,0.5655,0,0,4,7.002,1.1831,0.9583,4,7,0,2,0.4185,0.2325,0
304,sweets,bakery,3.977,5.532,0.7189,1.555,0.3485,1.849,0.4648,1,0,5,5.304,0.9589,0.0,0,8,0,2,0.4067,0.2289,1
304,amaranth,leafy_greens,2.378,4.043,0.5883,1.664,0.0814,0.472,0.1985,1,0,5,5.8,1.4347,0.9778,0,8,0,2,0.36,0.2406,0
304,cooked_rice,cooked_leftovers,2.935,3.349,0.8765,0.414,0.6142,0.656,0.2236,1,0,5,1.068,0.319,0.95,0,9,1,2,0.488,0.237,0
304,milk,dairy,4.429,4.479,0.9889,0.05,0.9621,4.037,0.9115,1,0,5,4.196,0.9369,0.9556,1,7,0,2,0.18,0.2335,0
304,mushroom,vegetables,7.398,7.488,0.988,0.09,0.902,2.405,0.325,1,0,5,2.666,0.356,0.975,1,8,0,2,0.1029,0.2301,0
304,ridge_gourd,vegetables,3.872,7.431,0.5211,3.558,0.2526,4.728,1.2211,1,0,4,18.721,2.5194,0.0,0,2,0,2,0.096,0.2269,0
304,cauliflower,vegetables,3.814,4.492,0.849,0.678,0.7665,4.858,1.2737,0,0,3,6.337,1.4107,0.9833,2,6,0,2,0.09,0.2237,0
304,curry_leaves,herbs,9.28,10.28,0.9028,0.999,0.8444,10.37,1.1174,1,0,5,12.281,1.1947,0.9444,0,7,0,2,0.288,0.2206,0
304,fish,meat_fish,0.259,2.035,0.1274,1.775,0.3373,1.961,3.9222,1,0,5,5.814,2.8572,0.9867,0,6,0,2,0.36,0.2175,1
304,chicken,meat_fish,-0.268,1.9,-0.141,2.168,0.4246,3.689,7.3781,1,0,5,8.688,4.5725,0.9889,0,3,0,2,0.488,0.2281,0
304,curd,dairy,7.145,7.913,0.9029,0.769,0.0929,0.165,0.0231,1,1,4,1.773,0.224,0.0,1,5,0,2,0.16,0.2251,0
304,brinjal,vegetables,3.605,6.221,0.5795,2.616,0.8633,16.352,4.5355,1,1,4,18.942,3.0449,0.9556,1,3,0,2,0.0847,0.2221,1
304,pomegranate,fruits,29.642,30.463,0.973,0.822,0.5918,2.972,0.1003,1,1,2,5.023,0.1649,0.8333,1,7,0,2,0.3886,0.2322,0
304,jam,condiments,172.516,176.006,0.9802,3.49,0.1644,2.014,0.0117,1,0,2,12.255,0.0696,0.0,0,4,0,2,0.22,0.2292,0
304,cream,dairy,3.183,3.712,0.8576,0.529,0.6088,2.386,0.7494,1,0,5,3.918,1.0556,0.9167,1,5,0,2,0.144,0.2263,1
304,curry_leaves,herbs,5.826,7.925,0.7351,2.099,0.6567,9.384,1.6107,1,0,5,14.289,1.803,0.9444,0,1,0,2,0.24,0.236,1
304,methi,leafy_greens,4.005,4.155,0.9641,0.149,0.88,2.308,0.5761,1,0,5,2.622,0.6312,0.9778,0,2,0,2,0.288,0.2454,1
304,papaya,fruits,4.693,5.85,0.8023,1.157,0.6527,5.837,1.2437,1,1,4,8.942,1.5286,0.9444,0,3,0,2,0.3627,0.2546,0
304,lettuce,leafy_greens,4.511,5.871,0.7683,1.36,0.5064,2.323,0.5149,1,0,5,4.587,0.7812,0.0,1,4,0,2,0.4067,0.2516,0
304,mint,herbs,4.774,6.735,0.7089,1.961,0.1604,0.878,0.1839,1,0,5,5.475,0.813,0.9417,1,2,0,2,0.3486,0.2486,0
304,radish,vegetables,6.154,14.532,0.4235,8.378,0.3105,5.071,0.824,1,0,3,16.331,1.1238,0.0,0,0,0,2,0.1356,0.2456,1
304,moong_dal,pulses,487.836,488.738,0.9982,0.901,0.7326,7.169,0.0147,0,0,1,9.786,0.02,0.0,0,6,0,2,0.0629,0.2544,0
304,sugar,condiments,955.21,969.85,0.9849,14.639,0.2402,9.448,0.0099,0,0,1,39.334,0.0406,0.0,0,1,0,2,0.1467,0.2515,0
304,lettuce,leafy_greens,7.261,9.785,0.742,2.524,0.03,0.088,0.0122,1,0,5,2.946,0.301,0.0,0,2,0,2,0.3486,0.2486,0
304,suji,grains,183.252,185.399,0.9884,2.147,0.708,9.366,0.0511,0,0,1,13.229,0.0714,0.3333,0,3,0,2,0.0733,0.2458,0
304,pav,bakery,2.314,2.745,0.8431,0.431,0.03,0.065,0.0281,0,0,4,2.171,0.7907,0.95,0,6,0,2,0.4914,0.2431,0
304,drumstick,vegetables,7.241,9.325,0.7765,2.084,0.5352,6.994,0.9659,1,0,3,13.066,1.4013,0.9444,1,4,0,2,0.1811,0.2404,1
304,lemon,fruits,16.833,17.972,0.9366,1.14,0.9566,104.452,6.2053,1,0,2,109.195,6.0758,0.75,0,4,0,2,0.34,0.2487,0
304,ghee,dairy,159.359,178.065,0.895,18.706,0.4078,20.731,0.1301,0,0,1,50.837,0.2855,0.5068,0,1,0,2,0.2218,0.246,0
304,amaranth,leafy_greens,4.459,5.377,0.8293,0.918,0.5783,1.478,0.3314,1,0,5,2.555,0.4752,0.9778,0,6,0,2,0.305,0.2434,0
304,bread,bakery,4.936,5.108,0.9664,0.172,0.7453,2.156,0.4368,0,0,4,2.893,0.5664,0.9556,0,7,0,2,0.43,0.2408,1
304,guava,fruits,2.06,4.049,0.5088,1.989,0.6814,6.897,3.3485,0,0,3,10.122,2.4999,0.9778,1,7,0,2,0.32,0.2487,1
304,ginger,vegetables,6.647,23.721,0.2802,17.074,0.03,1.808,0.2721,1,0,3,60.278,2.5411,0.8611,0,2,0,2,0.222,0.2565,1
304,oats,grains,334.984,356.129,0.9406,21.145,0.1643,4.381,0.0131,0,1,1,26.672,0.0749,0.0,0,3,0,2,0.0629,0.2641,0
304,ghee,dairy,192.222,200.066,0.9608,7.844,0.1272,2.724,0.0142,0,1,1,21.413,0.107,0.5068,1,4,0,2,0.2033,0.2614,1
304,watermelon,fruits,5.045,5.842,0.8636,0.797,0.5122,1.57,0.3111,0,0,3,3.064,0.5245,0.9611,2,11,0,2,0.3578,0.2688,1
304,tomato,vegetables,10.188,10.812,0.9423,0.624,0.8168,7.364,0.7229,1,0,4,9.017,0.8339,0.9583,3,11,0,2,0.259,0.276,1
304,coffee,beverages,300.047,307.998,0.9742,7.95,0.4213,8.33,0.0278,0,0,1,19.773,0.0642,0.0,0,6,0,2,0.11,0.2831,0
304,pumpkin,vegetables,29.692,30.876,0.9617,1.184,0.6483,5.271,0.1775,0,0,2,8.131,0.2633,0.9,4,13,0,2,0.2927,0.2804,0
304,okra,vegetables,0.381,6.306,0.0605,5.925,0.3437,3.111,6.2223,1,0,4,9.051,1.4353,0.975,2,7,0,2,0.28,0.2777,0
304,eggs,eggs,25.163,27.287,0.9222,2.124,0.3666,2.609,0.1037,1,0,3,7.116,0.2608,0.0,0,15,0,2,0.1467,0.275,0
304,paneer,dairy,99.218,99.703,0.9951,0.484,0.5631,0.943,0.0095,2,0,5,1.674,0.0168,0.0,2,16,0,2,0.2646,0.2725,0
304,sprouts,pulses,3.432,3.778,0.9083,0.346,0.8121,1.676,0.4885,1,0,5,2.064,0.5464,0.0,0,9,0,2,0.055,0.2699,0
304,ghee,dairy,161.049,164.451,0.9793,3.403,0.5445,10.999,0.0683,0,0,1,20.198,0.1228,0.5068,2,7,0,2,0.2457,0.2674,0
304,eggs,eggs,17.731,20.211,0.8773,2.481,0.3926,3.724,0.21,1,0,3,9.485,0.4693,0.0,0,8,0,2,0.11,0.265,0
304,cooking_oil,nuts_oils,597.185,598.391,0.998,1.207,0.543,6.771,0.0113,0,0,1,12.471,0.0208,0.0,0,11,0,2,0.1467,0.2625,0
304,chana_dal,pulses,401.3,407.622,0.9845,6.322,0.73,15.662,0.039,0,0,1,21.453,0.0526,0.0,0,8,0,2,0.0489,0.2602,0
304,drumstick,vegetables,9.213,10.6,0.8691,1.388,0.8578,10.472,1.1367,1,0,3,12.207,1.1516,0.9444,2,10,0,2,0.2683,0.2579,1
305,capsicum,vegetables,10.962,15.612,0.7021,4.651,0.575,5.999,0.5473,1,1,3,10.433,0.6682,0.95,0,0,0,4,0.22,0.22,1
305,pasta,grains,481.698,481.971,0.9994,0.273,0.1526,0.138,0.0003,0,0,1,0.905,0.0019,0.0,0,1,0,4,0.22,0.376,0
305,butter,dairy,46.68,48.891,0.9548,2.211,0.6273,3.11,0.0666,1,0,2,4.957,0.1014,0.8333,0,1,0,4,0.22,0.3133,0
305,ginger,vegetables,17.936,27.124,0.6613,9.188,0.0438,0.776,0.0433,1,0,3,17.735,0.6539,0.8611,1,2,0,4,0.48,0.2686,1
305,curry_leaves,herbs,8.679,8.773,0.9893,0.094,0.9555,1.705,0.1964,1,1,5,1.784,0.2034,0.9444,0,4,0,4,0.22,0.36,0
305,cream,dairy,4.56,4.913,0.9281,0.353,0.1106,0.165,0.0361,1,1,5,1.489,0.3032,0.9167,1,3,0,4,0.1467,0.32,0
305,cabbage,vegetables,29.066,31.16,0.9328,2.094,0.1186,0.305,0.0105,1,0,2,2.574,0.0826,0.8333,2,3,0,4,0.61,0.288,0
305,green_chilli,vegetables,10.203,11.998,0.8504,1.794,0.8645,15.98,1.5661,1,0,4,18.483,1.5406,0.95,3,4,0,4,0.488,0.2618,0
305,mint,herbs,5.726,6.316,0.9066,0.59,0.5988,1.752,0.306,1,1,5,2.926,0.4633,0.9417,0,6,0,4,0.1467,0.24,0
305,ridge_gourd,vegetables,7.881,8.005,0.9844,0.125,0.8371,1.258,0.1597,1,0,4,1.503,0.1878,0.0,4,7,0,4,0.4067,0.2215,0
305,butter,dairy,32.08,38.017,0.8438,5.937,0.4244,4.161,0.1297,1,1,2,9.804,0.2579,0.8333,1,5,0,4,0.11,0.2057,0
305,ginger,vegetables,152.864,154.212,0.9913,1.348,0.9321,18.682,0.1222,2,0,3,20.044,0.13,0.0,5,8,0,4,0.3486,0.192,0
305,broccoli,vegetables,10.606,11.17,0.9495,0.565,0.728,1.469,0.1385,1,0,4,2.018,0.1806,0.9667,6,10,0,4,0.305,0.18,1
305,brinjal,vegetables,8.602,8.689,0.9899,0.087,0.8864,1.826,0.2122,1,0,4,2.06,0.237,0.9556,7,11,0,4,0.3822,0.2282,0
305,pav,bakery,3.303,3.353,0.9851,0.05,0.7788,0.533,0.1614,0,0,4,0.684,0.2042,0.95,0,10,0,4,0.22,0.2156,0
305,apple,fruits,184.015,184.414,0.9978,0.399,0.03,0.026,0.0001,2,0,2,0.867,0.0047,0.0,0,9,0,4,0.22,0.2042,0
305,pasta,grains,582.849,583.007,0.9997,0.158,0.8431,1.057,0.0018,0,0,1,1.254,0.0022,0.0,0,11,0,4,0.1467,0.194,0
305,cake,bakery,7.834,8.378,0.9351,0.543,0.5917,0.818,0.1044,1,0,4,1.382,0.165,0.8833,0,9,0,4,0.1467,0.1848,0
305,pomegranate,fruits,37.081,37.463,0.9898,0.382,0.5489,0.769,0.0207,1,0,2,1.4,0.0374,0.8333,1,12,0,4,0.1467,0.1764,0
305,buttermilk,dairy,4.485,4.716,0.951,0.231,0.6731,0.868,0.1934,1,0,5,1.289,0.2733,0.0,2,14,0,4,0.088,0.1687,0
305,curry_leaves,herbs,9.655,9.657,0.9998,0.002,0.9986,1.672,0.1731,1,1,5,1.674,0.1734,0.9444,1,16,0,4,0.11,0.1617,0
305,cooked_curry,cooked_leftovers,1.695,1.733,0.9781,0.038,0.59,0.107,0.0629,1,1,5,0.181,0.1043,0.9556,0,9,1,4,0.22,0.1552,0
305,drumstick,vegetables,9.49,11.493,0.8257,2.004,0.0655,0.214,0.0226,1,0,3,3.274,0.2849,0.9444,6,7,0,4,0.344,0.1492,0
305,chocolate,snacks,149.5,149.503,1.0,0.002,0.9965,0.73,0.0049,0,0,1,0.733,0.0049,0.25,0,11,0,4,0.22,0.1437,0
305,apple,fruits,26.24,26.8,0.9791,0.559,0.5816,0.5,0.019,1,0,2,0.859,0.0321,0.8056,0,11,0,4,0.11,0.1386,0
305,moong_dal,pulses,314.469,315.411,0.997,0.942,0.4953,0.944,0.003,0,0,1,1.906,0.006,0.0,0,11,0,4,0.22,0.1338,0
305,fish,meat_fish,1.062,1.659,0.6402,0.597,0.1687,0.193,0.1817,1,0,5,1.144,0.6896,0.9867,0,13,0,4,0.22,0.1293,0
305,chocolate,snacks,219.023,219.703,0.9969,0.679,0.0464,0.037,0.0002,0,1,1,0.799,0.0036,0.25,0,9,0,4,0.1467,0.1252,0
305,suji,grains,211.533,213.084,0.9927,1.551,0.2793,1.191,0.0056,0,0,1,4.264,0.02,0.3333,0,7,0,4,0.11,0.1212,0
305,papaya,fruits,10.108,10.489,0.9637,0.381,0.03,0.034,0.0034,1,0,4,1.14,0.1087,0.9444,0,12,0,4,0.088,0.1176,0
305,eggs,eggs,20.48,21.164,0.9677,0.684,0.0685,0.08,0.0039,1,0,3,1.172,0.0554,0.0,0,11,0,4,0.22,0.1141,0
305,pizza_left,cooked_leftovers,2.732,3.081,0.8867,0.349,0.03,0.012,0.0045,1,0,5,0.414,0.1344,0.9333,0,15,1,4,0.1467,0.1109,0
305,spinach,leafy_greens,4.219,4.713,0.8951,0.494,0.03,0.029,0.0068,1,0,5,0.959,0.2035,0.9792,0,13,0,4,0.22,0.1078,0
305,cheese,dairy,28.483,29.26,0.9734,0.777,0.3734,0.452,0.0159,1,0,3,1.21,0.0414,0.8611,1,11,0,4,0.0733,0.1049,1
305,brinjal,vegetables,7.783,8.804,0.884,1.021,0.5663,1.712,0.22,1,0,4,3.024,0.3435,0.9556,5,9,0,4,0.3127,0.1284,1
305,ice_cream,frozen,127.049,127.423,0.9971,0.375,0.7696,1.073,0.0084,2,0,1,1.394,0.0109,0.0,0,8,0,4,0.22,0.1508,0
305,moong_dal,pulses,380.775,380.849,0.9998,0.074,0.96,4.835,0.0127,0,0,1,5.036,0.0132,0.0,0,9,0,4,0.1467,0.147,0
305,guava,fruits,10.822,11.025,0.9816,0.203,0.7133,0.985,0.091,1,0,3,1.381,0.1253,0.9444,0,10,0,4,0.0733,0.1434,1
305,tomato,vegetables,7.611,8.815,0.8634,1.204,0.6657,3.39,0.4455,1,0,4,5.093,0.5777,0.9583,6,11,0,4,0.37,0.1638,1
305,brinjal,vegetables,6.769,7.802,0.8675,1.034,0.3091,0.435,0.0643,1,0,4,1.408,0.1805,0.9556,7,12,0,4,0.4185,0.1833,0
305,paneer,dairy,5.948,6.129,0.9704,0.181,0.4153,0.142,0.0238,1,1,5,0.341,0.0557,0.9444,2,13,0,4,0.2057,0.1791,0
305,mutton,meat_fish,2.433,2.723,0.8935,0.29,0.5986,0.702,0.2886,1,0,5,1.173,0.4308,0.9833,0,13,0,4,0.1467,0.1751,0
305,green_chilli,vegetables,7.493,13.216,0.567,5.723,0.8383,29.895,3.9897,1,1,4,35.659,2.6982,0.95,2,5,0,4,0.3886,0.1713,0
305,cooked_dal,cooked_leftovers,3.821,4.046,0.9445,0.225,0.0596,0.013,0.0033,1,0,5,0.21,0.0519,0.95,0,10,1,4,0.11,0.1677,0
305,almond,nuts_oils,203.595,205.497,0.9907,1.902,0.7085,2.938,0.0144,0,0,1,4.146,0.0202,0.3425,0,10,0,4,0.22,0.1642,0
305,coffee,beverages,359.505,361.624,0.9941,2.119,0.03,0.069,0.0002,0,0,1,2.286,0.0063,0.0,0,11,0,4,0.22,0.1608,0
305,ridge_gourd,vegetables,2.448,2.69,0.9097,0.243,0.7503,1.218,0.4976,0,0,4,1.623,0.6034,0.625,3,7,0,4,0.3627,0.1576,0
305,paneer,dairy,4.241,4.996,0.8488,0.755,0.1615,0.134,0.0315,1,0,5,0.827,0.1656,0.9444,2,8,0,4,0.18,0.1545,0
305,butter,dairy,43.047,44.912,0.9585,1.866,0.1113,0.413,0.0096,1,1,2,3.711,0.0826,0.8333,2,7,0,4,0.16,0.1515,0
305,ridge_gourd,vegetables,2.016,3.545,0.5686,1.53,0.1386,0.265,0.1312,0,0,4,1.909,0.5384,0.625,1,6,0,4,0.34,0.1487,0
305,mustard_oil,nuts_oils,523.675,523.957,0.9995,0.282,0.9107,5.381,0.0103,0,0,1,5.909,0.0113,0.0,1,8,0,4,0.1467,0.1459,0
305,suji,grains,202.016,203.438,0.993,1.422,0.4776,1.86,0.0092,0,0,1,3.895,0.0191,0.3333,0,9,0,4,0.088,0.1433,1
305,cooked_dal,cooked_leftovers,2.154,2.528,0.852,0.374,0.03,0.009,0.0041,1,0,5,0.291,0.1152,0.95,0,10,1,4,0.088,0.1586,0
305,onion,vegetables,38.066,38.167,0.9974,0.101,0.9335,3.459,0.0909,0,0,1,3.706,0.0971,0.75,2,8,0,4,0.32,0.1558,0
305,sweets,bakery,4.695,4.996,0.9397,0.301,0.4761,0.568,0.1209,1,0,5,1.193,0.2387,0.0,0,8,0,4,0.11,0.1531,0
305,coffee,beverages,408.466,410.079,0.9961,1.613,0.03,0.079,0.0002,0,0,1,2.625,0.0064,0.0,0,8,0,4,0.1467,0.1505,0
305,roti_pack,bakery,5.526,5.885,0.9389,0.359,0.5016,0.432,0.0783,1,0,4,0.862,0.1465,0.8833,1,6,0,4,0.088,0.148,1
305,beans_french,vegetables,2.629,4.78,0.5499,2.152,0.2056,1.097,0.4172,1,0,4,5.334,1.1158,0.9704,0,5,0,4,0.3022,0.162,1
305,apple,fruits,38.247,38.671,0.9891,0.423,0.1096,0.13,0.0034,1,0,2,1.188,0.0307,0.8056,0,8,0,4,0.2057,0.1755,0
305,toor_dal,pulses,371.433,373.651,0.9941,2.218,0.0958,0.277,0.0007,0,0,1,2.896,0.0078,0.0,0,6,0,4,0.11,0.1727,0
305,pasta,grains,710.312,710.57,0.9996,0.258,0.3676,0.294,0.0004,0,0,1,0.8,0.0011,0.0,1,10,0,4,0.24,0.17,0
305,curd,dairy,7.562,8.056,0.9387,0.494,0.03,0.019,0.0025,1,0,4,0.636,0.0789,0.0,2,11,0,4,0.144,0.1674,0
305,noodles,grains,192.334,192.345,0.9999,0.011,0.9762,0.705,0.0037,0,0,1,0.722,0.0038,0.0,2,13,0,4,0.2057,0.1648,0
305,cauliflower,vegetables,17.45,18.992,0.9188,1.542,0.501,1.404,0.0805,1,0,3,2.803,0.1476,0.95,1,8,0,4,0.3389,0.1624,0
305,methi,leafy_greens,205.645,205.755,0.9995,0.11,0.8107,0.564,0.0027,2,0,5,0.696,0.0034,0.0,0,8,0,4,0.1467,0.16,0
305,radish,vegetables,16.221,16.981,0.9552,0.76,0.615,2.275,0.1402,1,0,3,3.699,0.2178,0.0,2,7,0,4,0.322,0.1577,0
305,pizza_left,cooked_leftovers,2.486,2.691,0.9238,0.205,0.0978,0.023,0.0093,1,0,5,0.236,0.0876,0.9333,0,10,1,4,0.0733,0.1554,0
305,broccoli,vegetables,3.986,4.142,0.9624,0.156,0.5078,0.482,0.1208,0,0,4,0.948,0.229,0.99,0,3,0,4,0.3067,0.1532,0
305,ridge_gourd,vegetables,7.805,8.607,0.9069,0.802,0.7655,3.203,0.4104,1,1,4,4.184,0.4862,0.0,0,2,0,4,0.2927,0.1511,0
305,sprouts,pulses,0.943,1.094,0.8614,0.152,0.5561,0.201,0.2129,0,0,5,0.361,0.3297,0.75,0,5,0,4,0.088,0.149,0
305,curry_leaves,herbs,165.579,166.318,0.9956,0.739,0.3762,0.626,0.0038,2,0,5,1.664,0.01,0.0,0,3,0,4,0.088,0.147,0
305,coriander,herbs,0.612,1.018,0.601,0.406,0.6682,1.845,3.0146,0,0,5,2.761,2.7113,0.9917,1,5,0,4,0.0733,0.1451,0
305,besan,grains,145.894,148.346,0.9835,2.452,0.3001,2.486,0.017,0,1,1,8.281,0.0558,0.3333,1,3,0,4,0.18,0.1432,0
305,mushroom,vegetables,5.206,5.784,0.9,0.578,0.0309,0.048,0.0092,1,0,5,1.545,0.2671,0.975,1,4,0,4,0.28,0.1413,0
305,cooked_dal,cooked_leftovers,3.111,3.486,0.8926,0.374,0.03,0.005,0.0017,1,0,5,0.173,0.0496,0.95,0,5,1,4,0.0629,0.1395,0
305,chapati_left,cooked_leftovers,2.813,3.09,0.9102,0.278,0.4563,0.169,0.06,1,0,5,0.37,0.1196,0.9,1,6,1,4,0.055,0.1377,0
305,biscuits,snacks,213.564,214.098,0.9975,0.534,0.03,0.061,0.0003,0,0,1,2.017,0.0094,0.0,0,6,0,4,0.11,0.136,0
305,pumpkin,vegetables,24.157,25.037,0.9648,0.881,0.5518,2.786,0.1153,0,0,2,5.048,0.2016,0.9,1,5,0,4,0.2683,0.1343,0
305,pumpkin,vegetables,28.035,28.712,0.9764,0.677,0.7891,3.592,0.1281,0,1,2,4.552,0.1585,0.9,0,3,0,4,0.2576,0.1327,0
305,cooked_curry,cooked_leftovers,2.267,2.724,0.8323,0.457,0.03,0.005,0.0022,1,1,5,0.165,0.0606,0.9556,0,5,1,4,0.0489,0.1311,0
305,cooked_sabzi,cooked_leftovers,3.23,3.41,0.9473,0.18,0.3816,0.178,0.0551,1,0,5,0.467,0.1368,0.9333,1,6,1,4,0.044,0.1295,0
305,lettuce,leafy_greens,5.674,6.381,0.8892,0.707,0.1172,0.103,0.0181,1,0,5,0.878,0.1376,0.0,0,4,0,4,0.11,0.128,0
305,tea,beverages,501.542,504.803,0.9935,3.261,0.467,4.213,0.0084,0,1,1,9.022,0.0179,0.0,0,3,0,4,0.11,0.1265,0
305,lettuce,leafy_greens,6.523,6.631,0.9837,0.108,0.8394,1.095,0.1679,1,1,5,1.305,0.1967,0.0,0,4,0,4,0.088,0.1251,0
305,buttermilk,dairy,5.19,5.225,0.9934,0.035,0.9661,0.874,0.1684,1,1,5,0.905,0.1731,0.0,0,5,0,4,0.1309,0.1236,0
305,apple,fruits,7.928,8.013,0.9895,0.084,0.8992,0.861,0.1086,0,0,2,0.957,0.1195,0.9611,0,5,0,4,0.18,0.1222,0
305,mango,fruits,10.74,11.496,0.9342,0.756,0.1777,0.207,0.0193,1,0,4,1.165,0.1013,0.9444,1,6,0,4,0.16,0.1209,0
305,watermelon,fruits,10.738,12.139,0.8846,1.401,0.4933,0.7,0.0652,1,0,3,1.419,0.1169,0.9222,0,5,0,4,0.144,0.1196,0
305,cheese,dairy,25.08,25.186,0.9958,0.106,0.8795,0.735,0.0293,1,0,3,0.836,0.0332,0.8611,0,8,0,4,0.12,0.1183,0
305,lemon,fruits,119.765,123.021,0.9735,3.256,0.2553,2.368,0.0198,2,0,2,9.276,0.0754,0.0,0,5,0,4,0.1309,0.117,0
305,fish,meat_fish,1.5,1.669,0.8985,0.169,0.7286,1.152,0.7681,1,0,5,1.581,0.9472,0.9867,0,10,0,4,0.11,0.1157,0
305,garlic,vegetables,78.759,88.986,0.8851,10.226,0.2519,9.602,0.1219,0,0,1,38.121,0.4284,0.7,1,3,0,4,0.2477,0.1145,1
305,almond,nuts_oils,210.214,210.692,0.9977,0.478,0.7879,1.798,0.0086,0,0,1,2.282,0.0108,0.3425,0,12,0,4,0.11,0.1238,0
305,paneer,dairy,4.34,4.718,0.9198,0.378,0.3187,0.145,0.0334,1,0,5,0.454,0.0963,0.9444,1,13,0,4,0.1108,0.1225,0
305,methi,leafy_greens,2.44,2.717,0.8982,0.277,0.3507,0.325,0.1332,1,0,5,0.927,0.3411,0.9778,1,11,0,4,0.0733,0.1212,0
305,sweets,bakery,4.375,5.933,0.7373,1.558,0.1734,0.332,0.0758,1,0,5,1.912,0.3223,0.0,0,7,0,4,0.24,0.12,0
305,ginger,vegetables,16.698,22.42,0.7448,5.722,0.7823,23.197,1.3891,1,0,3,29.65,1.3225,0.8611,2,4,0,4,0.2756,0.1188,1
305,cauliflower,vegetables,11.644,12.813,0.9087,1.169,0.243,0.307,0.0264,1,0,3,1.265,0.0987,0.95,3,11,0,4,0.3014,0.1275,0
305,capsicum,vegetables,3.53,12.124,0.2912,8.593,0.03,0.279,0.079,1,0,3,9.302,0.7673,0.95,3,5,0,4,0.291,0.1263,0
305,guava,fruits,7.984,9.153,0.8722,1.17,0.3469,0.712,0.0892,1,0,3,2.054,0.2244,0.9444,1,13,0,4,0.12,0.125,0
305,toor_dal,pulses,341.056,341.871,0.9976,0.815,0.6296,2.077,0.0061,0,0,1,3.299,0.0097,0.0,0,15,0,4,0.0733,0.1238,1
305,eggs,eggs,27.784,28.459,0.9763,0.675,0.6361,1.291,0.0465,1,0,3,2.03,0.0713,0.0,0,16,0,4,0.1467,0.1322,0
305,paneer,dairy,86.948,87.0,0.9994,0.052,0.8747,0.305,0.0035,2,0,5,0.348,0.004,0.0,1,19,0,4,0.1029,0.1309,0
305,curd,dairy,8.062,8.126,0.9921,0.064,0.8,0.315,0.0391,1,0,4,0.394,0.0485,0.0,1,15,0,4,0.096,0.1297,0
305,prawns,meat_fish,0.784,1.807,0.4339,1.023,0.6111,1.745,2.2263,1,0,5,2.856,1.5806,0.9833,0,13,0,4,0.088,0.1285,1
305,guava,fruits,9.274,10.29,0.9013,1.015,0.3346,0.639,0.0688,1,0,3,1.909,0.1855,0.9444,2,14,0,4,0.1108,0.1365,0
305,spinach,leafy_greens,4.385,4.449,0.9856,0.064,0.9178,0.571,0.1303,1,0,5,0.623,0.1399,0.9792,1,18,0,4,0.0629,0.1353,0
305,lettuce,leafy_greens,7.225,7.307,0.9887,0.083,0.9277,1.726,0.239,1,0,5,1.861,0.2547,0.0,2,18,0,4,0.055,0.1341,0
